gid,sub_id,basin_k,s_local,N,mu_z,cov_z,pi,fallback_only,vbgmm_method,dt_s
21,2,0,2,85,"[0.8440772194628703, 4.54750688359645, 4.0022261022324335]","[[0.0073419655402115905, -0.017542681447667578, -0.0036154203913637073], [-0.01754268144766758, 0.06318727949583115, -0.03743544378050355], [-0.0036154203913637078, -0.03743544378050355, 0.49603701965371344]]",0.14518159151199794,False,vbgmm,3.91143798828125
21,3,0,3,42,"[0.800636193474085, 4.073366301136239, 4.098643944585653]","[[0.013434380864912986, -0.03972794667912753, -0.016810672996672407], [-0.03972794667912753, 0.1486269115016182, 0.04350834348284002], [-0.01681067299667241, 0.04350834348284003, 0.5664060072051996]]",0.05664477121923601,False,vbgmm,3.682687282562256
21,4,0,4,150,"[0.6444155381434911, 4.740265380119298, 5.281962707435311]","[[0.010912468548088933, -0.03324801675897321, 0.013281207846442152], [-0.03324801675897321, 0.11620821328985005, -0.05979749603575937], [0.013281207846442152, -0.059797496035759366, 0.10290790964411956]]",0.22778759042578267,False,vbgmm,4.414906740188599
21,5,0,5,63,"[0.5943863157555199, 5.204767359330106, 2.2005362797262413]","[[0.013612288439810246, -0.030793169345060212, -0.014731927604739506], [-0.03079316934506021, 0.07984265105361814, -0.01783072144900391], [-0.014731927604739507, -0.01783072144900391, 1.1758755781162755]]",0.08433305608289934,False,vbgmm,4.553584814071655
21,6,1,0,541,"[0.5222563618266399, 4.585462983687254, 5.6141809807172764]","[[0.018638000093622143, -0.056295091424495645, 0.0003339608075726397], [-0.05629509142449564, 0.21934425345522227, -0.0211276338641186], [0.0003339608075726391, -0.021127633864118603, 0.07158346607338723]]",0.2222221389186716,False,vbgmm,11.55323338508606
21,7,1,1,296,"[0.7385198828752608, 2.936565018659364, 3.5674992253566122]","[[0.03573041375056188, -0.09577715018010115, 0.011424392621235086], [-0.09577715018010116, 0.602354363205417, -0.12164969326107433], [0.011424392621235093, -0.12164969326107433, 0.41261854173293616]]",0.12489438062251194,False,vbgmm,6.082793712615967
21,8,1,2,463,"[0.7632146592921635, 3.7225303242783863, 5.017475380947357]","[[0.020317335759544124, -0.06847521099279387, 0.026423500696635134], [-0.06847521099279387, 0.3675296859136114, -0.13610870971631095], [0.02642350069663513, -0.13610870971631095, 0.3029342700388315]]",0.20310428538687436,False,vbgmm,9.310242414474487
21,9,1,3,237,"[0.5373252505619392, 3.0955993536664943, 4.827314288075157]","[[0.028876344904286866, -0.09073313880190616, 0.0235702992537971], [-0.09073313880190616, 0.9661936552755643, -0.0666846409319255], [0.0235702992537971, -0.0666846409319255, 0.11447774150622013]]",0.11189836686797523,False,vbgmm,5.081947326660156
21,10,1,4,425,"[0.4176800473357327, 5.046336505550812, 4.583624896854735]","[[0.005389873889795305, -0.021014769238940988, -0.005575020855274077], [-0.02101476923894099, 0.14098113696121606, -0.004565852162780538], [-0.005575020855274077, -0.004565852162780538, 0.47447901537127396]]",0.18896415099610567,False,vbgmm,8.318830966949463
21,11,1,5,100,"[0.8112947991514327, 2.7681576019492202, 1.23243303759166]","[[0.01854553504474236, -0.027627883435754227, -0.05315585315982546], [-0.027627883435754227, 0.22661255127425578, 0.2511250405719441], [-0.05315585315982546, 0.2511250405719441, 3.2897982203196396]]",0.052735454631994194,False,vbgmm,4.3097617626190186
21,12,1,6,207,"[0.6058309164551363, 4.603823485653501, 3.051354443910902]","[[0.028921878201746715, -0.08431940439757, 0.022110886070428448], [-0.08431940439757, 0.29398406678961453, -0.06148483761143106], [0.022110886070428444, -0.06148483761143106, 1.660621852444644]]",0.09618122257586703,False,vbgmm,5.37179708480835
21,13,2,0,40,"[0.8752693066936265, 5.426823820373492, 5.625612846486885]","[[0.008379186175760042, -0.0020662557798634185, -0.004019398737689624], [-0.002066255779863418, 0.006100124791459743, -0.0006596455525468863], [-0.004019398737689623, -0.0006596455525468863, 0.020033428593577908]]",0.11357884976692359,False,vbgmm,4.266952037811279
21,14,2,1,43,"[0.9314819989033427, 5.390777251292092, 5.856873656945984]","[[0.004145309527976957, -0.0040932985737991544, 0.0017003075905860472], [-0.0040932985737991544, 0.024224571953872127, -0.010044498340398162], [0.0017003075905860472, -0.010044498340398162, 0.011661735446910014]]",0.11981272319742609,False,vbgmm,3.6978635787963867
21,15,2,2,15,"[0.7980731024609133, 5.639688960033624, 5.116099274359519]","[[0.011264926381397448, -0.00025405218170223984, -0.01526586664817396], [-0.00025405218170223973, 0.005445476129593244, -0.01140505072845319], [-0.01526586664817396, -0.01140505072845319, 0.1107451416338867]]",0.05363670954405053,True,vbgmm,3.107530355453491
21,16,2,3,66,"[0.6053886115918179, 5.492403000050933, 5.920681689006022]","[[0.014476587810467073, -0.007146257512305139, -0.0009401261835424963], [-0.007146257512305138, 0.01531026822891912, -0.00034601605687755447], [-0.0009401261835424961, -0.00034601605687755436, 0.005541866871468185]]",0.16168390222321505,False,vbgmm,3.981684923171997
21,17,2,4,48,"[0.5928784215588141, 5.653193459696373, 5.709857980509729]","[[0.014852669573408445, -0.0018505480139152093, -0.009522283391650352], [-0.0018505480139152095, 0.0029962475820598687, -0.0006745256532177461], [-0.009522283391650352, -0.0006745256532177461, 0.02590758671649675]]",0.15122365947352545,False,vbgmm,3.843377113342285
21,18,2,5,64,"[0.8418033823625262, 5.620599303223804, 5.541856556093135]","[[0.00880628393246602, 0.0015839969145756193, -0.0009864147571869391], [0.0015839969145756195, 0.004768353738199081, -0.0023079690272696887], [-0.000986414757186939, -0.0023079690272696887, 0.029060734771310475]]",0.13563866945312425,False,vbgmm,3.7406063079833984
21,19,2,6,63,"[0.8636571198326621, 5.639606445732417, 5.920202514699594]","[[0.010731101482283373, 0.0002723591203070012, 3.3117673849362805e-05], [0.0002723591203070012, 0.003811181880814882, -4.5593189120769794e-05], [3.3117673849362805e-05, -4.5593189120769774e-05, 0.005604813193209305]]",0.1544428879291319,False,vbgmm,3.8170173168182373
21,20,2,7,41,"[0.8819392237268686, 5.1288459159058615, 5.841415398604262]","[[0.008298636190809384, -0.004010532254097316, -0.0011650554018168091], [-0.004010532254097315, 0.018948751156683853, -0.010734357003009216], [-0.0011650554018168083, -0.010734357003009216, 0.016644340255875682]]",0.10998259841260315,False,vbgmm,3.7161507606506348
21,21,3,0,481,"[0.7285628057545773, 5.019953399612808, 5.54017727008329]","[[0.02008847218248124, -0.049366243120894715, -0.005276846887184455], [-0.04936624312089472, 0.1420684315950106, -0.00524958894934537], [-0.005276846887184455, -0.005249588949345369, 0.0912572008991873]]",0.14658922202268423,False,vbgmm,9.749831676483154
21,22,3,1,483,"[0.7154569380303083, 5.297779350854936, 4.63255905768362]","[[0.00887969148498855, -0.0144475410310584, -0.00940621679970195], [-0.0144475410310584, 0.0447907683044636, 0.0006467694076129501], [-0.00940621679970195, 0.0006467694076129501, 0.44713445140676605]]",0.16543483692085023,False,vbgmm,9.661625146865845
21,23,3,2,439,"[0.935876773027079, 4.997155891959818, 4.449279952704728]","[[0.002013981926727839, -0.0025516977760697422, 0.010261379119222883], [-0.0025516977760697422, 0.09734909412300415, -0.14973427669907297], [0.010261379119222884, -0.14973427669907297, 0.9671801051064373]]",0.13732987297962312,False,vbgmm,8.16919493675232
21,24,3,3,399,"[0.8997343492657398, 5.416030338074539, 4.982113694332654]","[[0.004427453232759626, 0.00145954857479223, 0.0034787763747332777], [0.00145954857479223, 0.026603719096749315, -0.01623765922647966], [0.0034787763747332777, -0.016237659226479663, 0.19140222082865627]]",0.1286457761719523,False,vbgmm,7.2618088722229
21,25,3,4,566,"[0.7152851319847208, 5.581351804789121, 5.503767374751425]","[[0.018734607939058668, -0.0001432632876272958, -0.004914449152596017], [-0.00014326328762729576, 0.007374784618900109, -0.0002355411796104803], [-0.004914449152596016, -0.00023554117961048027, 0.09959889146924059]]",0.15531135699098989,False,vbgmm,12.279407262802124
21,26,3,5,574,"[0.8462469719405701, 5.260888503057974, 5.750390186057387]","[[0.009281551854403212, -0.0027575559615875076, -0.0003988472273362197], [-0.0027575559615875076, 0.05732125448883386, 0.0001681397388234299], [-0.00039884722733621954, 0.00016813973882342994, 0.02785966430149566]]",0.16444123243488312,False,vbgmm,12.233612298965454
21,27,3,6,331,"[0.7452222390888492, 5.599085932263928, 3.875268245113071]","[[0.019400403603570662, -0.0016148375408964544, -0.03411619001313911], [-0.0016148375408964544, 0.005409996610079701, 0.002010891471944845], [-0.03411619001313911, 0.002010891471944845, 1.068547160746374]]",0.102247702479017,False,vbgmm,6.404314994812012
21,28,4,0,154,"[0.7261282790927588, 3.7591870319673073, 5.661213909229631]","[[0.025754920725224957, -0.07304538534407881, 0.01523005046846994], [-0.07304538534407881, 0.3903726602651309, -0.051037150495475116], [0.01523005046846994, -0.05103715049547511, 0.05552844901778757]]",0.21177038765515258,False,vbgmm,4.333371877670288
21,29,4,1,85,"[0.3469915741963771, 4.915675283923756, 5.233515845543344]","[[0.0024054296195257664, -0.007371605738418542, -0.0004466901774900206], [-0.007371605738418542, 0.12586089260742112, -0.08338022666301777], [-0.00044669017749002004, -0.08338022666301777, 0.21019869825069845]]",0.1333083333137008,False,vbgmm,3.9276959896087646
21,30,4,2,154,"[0.47075308409580985, 4.955619066660168, 4.965645189693537]","[[0.010990743167518413, -0.03791574084113338, 0.017835218603019603], [-0.03791574084113339, 0.1549548425967611, -0.07513203487649127], [0.01783521860301961, -0.07513203487649127, 0.31901365720925995]]",0.17479662140601224,False,vbgmm,4.289295196533203
21,31,4,3,206,"[0.34548540800569827, 5.412913411297794, 5.698720834245005]","[[0.0018658197482592947, -0.0054455553182994, -0.0002097750508011137], [-0.0054455553182994, 0.03699766135395239, -0.006598594334971067], [-0.00020977505080111377, -0.006598594334971068, 0.04944380609952667]]",0.25258994375101246,False,vbgmm,4.705678939819336
21,32,4,4,193,"[0.4765257256167825, 4.538354978850821, 5.836550010833693]","[[0.012050079572443141, -0.018033128102541898, 0.0009633845924229321], [-0.018033128102541898, 0.1987690053973568, 0.000936411145844477], [0.0009633845924229319, 0.000936411145844477, 0.02148532998246061]]",0.22753471387412208,False,vbgmm,4.616615295410156
21,33,5,0,479,"[0.4875514323425288, 5.298583140681548, 5.60117899900052]","[[0.007048582866635724, -0.016169718743617972, -0.007103479759778773], [-0.016169718743617972, 0.05475014614635668, 0.005577916578012669], [-0.007103479759778773, 0.0055779165780126625, 0.06097248419719392]]",0.29145846404308196,False,vbgmm,9.530669450759888
21,34,5,1,277,"[0.7052557954887564, 4.700849105246408, 5.793954350339197]","[[0.02407793439992835, -0.06198427307293602, 0.0002698609166953284], [-0.06198427307293601, 0.19614667459204022, -0.00597041700570749], [0.00026986091669532785, -0.00597041700570749, 0.023291159753264866]]",0.22199201471457694,False,vbgmm,5.850892543792725
21,35,5,2,121,"[0.6389356404029667, 4.898527971238323, 3.7583526727656]","[[0.02994891623170359, -0.0823783060127948, 0.040980305136961284], [-0.0823783060127948, 0.2570104493290238, -0.13169914899799764], [0.04098030513696128, -0.13169914899799764, 0.696972338519089]]",0.0841693660929211,False,vbgmm,4.539559364318848
21,36,5,3,173,"[0.7355470096718427, 5.145542907529389, 5.629881902819428]","[[0.02002979724141418, -0.03864810774120914, 0.01549625520162192], [-0.03864810774120914, 0.0974965211702618, -0.0369180636196489], [0.01549625520162192, -0.036918063619648896, 0.06685624103017469]]",0.11848386732462808,False,vbgmm,5.444524765014648
21,37,5,4,168,"[0.736855229836228, 4.693906486524321, 5.026748695141732]","[[0.021575420088610436, -0.06047156247224076, 0.008264617945346693], [-0.06047156247224076, 0.22778665867049241, -0.020356868797990323], [0.008264617945346693, -0.020356868797990327, 0.13295004007369543]]",0.13192734771951115,False,vbgmm,4.880404949188232
21,38,5,5,195,"[0.44923861783172075, 5.552585632197772, 5.005049761113293]","[[0.0043127204916222316, -0.004761078992845985, -0.012684364841470303], [-0.004761078992845985, 0.014231981133307165, 0.006516250574919977], [-0.012684364841470303, 0.006516250574919977, 0.28713908786529707]]",0.15196894010528086,False,vbgmm,5.457175016403198
21,39,6,0,163,"[0.3782942625634188, 4.011930835951489, 3.7696581580079696]","[[0.002977594541155249, -0.015818817433885458, 0.006572128465103897], [-0.015818817433885458, 0.45691803512695306, -0.34564735438672745], [0.006572128465103899, -0.34564735438672745, 1.4308820130427717]]",0.15429287223116,False,vbgmm,4.962086915969849
21,40,6,1,57,"[0.477505346718788, 2.2597801955911683, 3.8811308366737864]","[[0.015533230398952767, 0.042342868290579656, -0.04562154289844506], [0.042342868290579656, 0.6107996479286347, -0.10354714613162011], [-0.04562154289844506, -0.10354714613162014, 0.9184639798516012]]",0.061617412727932294,False,vbgmm,4.162143230438232
21,41,6,2,187,"[0.4793109479332491, 3.88456129501873, 5.67152380848205]","[[0.008778976327391485, -0.03382929542403176, -0.0009770573871791261], [-0.03382929542403177, 0.21636235349883265, 0.0015416504129295689], [-0.0009770573871791261, 0.0015416504129295687, 0.044845623397974835]]",0.16926682027777862,False,vbgmm,5.275793552398682
21,42,6,3,96,"[0.5940168161742365, 1.7433877268428428, 5.287061451979926]","[[0.035271320972141085, -0.025408442686400506, 0.012755935012484062], [-0.025408442686400506, 0.36899004453061257, -0.0379117370333851], [0.012755935012484062, -0.0379117370333851, 0.10362813725213194]]",0.0876778622512908,False,vbgmm,4.247597694396973
21,43,6,4,200,"[0.5948112582915783, 3.421075202791159, 4.651017684788626]","[[0.026271258251489845, -0.13640208100484846, 0.017837459538957837], [-0.13640208100484846, 0.8196856319327606, -0.05025854492936431], [0.017837459538957837, -0.05025854492936431, 0.37208305711958894]]",0.1842616982395065,False,vbgmm,5.3952062129974365
21,44,6,5,274,"[0.3633579060532766, 4.337079666417157, 5.321957794687462]","[[0.002150069213479399, -0.007323727188059112, -0.0033579765776405065], [-0.007323727188059112, 0.17047044570400272, -0.0037994599543573955], [-0.0033579765776405074, -0.0037994599543573968, 0.15475871303126953]]",0.20191749698921316,False,vbgmm,5.936814069747925
21,45,6,6,187,"[0.539806473036691, 2.8276821329411055, 5.466564450949399]","[[0.026686846042567106, -0.025405930472100092, 0.02473260869892649], [-0.02540593047210009, 0.2080809217734845, -0.03458744624375052], [0.024732608698926486, -0.034587446243750514, 0.08443899462278959]]",0.1409658372831186,False,vbgmm,4.380147695541382
21,46,7,0,117,"[0.618115239062311, 1.2461139862367083, -2.6731908528063326]","[[0.034090900910562896, -0.022226394225397846, 0.029288536223663526], [-0.02222639422539785, 0.12733346546375016, 0.013587410415569701], [0.02928853622366353, 0.013587410415569703, 2.02870151110774]]",0.21034418586242976,False,vbgmm,3.991056442260742
21,47,7,1,90,"[0.5971265151827575, 1.0969570795747567, 2.4105670750423625]","[[0.0235783266365972, -0.004107303600450413, -0.10914031223660198], [-0.004107303600450412, 0.08104123815007036, 0.0018249847107059851], [-0.10914031223660198, 0.0018249847107059854, 2.1173121971641096]]",0.16906682397775333,False,vbgmm,3.9401440620422363
21,48,7,2,94,"[0.36935971508675625, 1.9882151343384395, 1.0442319875072565]","[[0.003184664758896943, -0.0050312923390926755, 0.00492327868575476], [-0.005031292339092675, 0.5695685080991911, 0.07778821439310099], [0.004923278685754761, 0.077788214393101, 2.866485616211562]]",0.18583958447019006,False,vbgmm,3.9336750507354736
21,49,7,3,192,"[0.4539835988319116, 2.3294822565637054, 3.307590462783743]","[[0.010715503076452804, -0.023760318712072237, -0.009133257784284563], [-0.023760318712072234, 0.2592785927901897, -0.0486003469058903], [-0.009133257784284563, -0.0486003469058903, 0.47864581579202387]]",0.33690687867701374,False,vbgmm,4.390362501144409
21,50,7,4,55,"[0.8015751324776005, 1.2826454119547415, 3.2352526735109004]","[[0.01478643825053157, -0.027315299516830826, -0.012239984899984166], [-0.027315299516830826, 0.15390217039330986, -0.05704426267472245], [-0.012239984899984168, -0.057044262674722464, 0.810318567886687]]",0.09784252701261306,False,vbgmm,3.7293107509613037
23,0,0,0,382,"[0.6460915103831775, 5.013915498086701, 5.255350521173252]","[[0.010825697750538718, -0.030657709841486185, 0.011702410388398088], [-0.030657709841486185, 0.10599829473647865, -0.06657044626651505], [0.011702410388398084, -0.06657044626651505, 0.13506918828228187]]",0.37702727391793567,False,vbgmm,6.493828773498535
23,1,0,1,176,"[0.8208197235237216, 4.7755485306937775, 4.533735321114631]","[[0.0101803520981444, -0.02372597212710652, -0.0006671341916838834], [-0.023725972127106525, 0.07592506644526587, -0.028352038571954605], [-0.0006671341916838831, -0.02835203857195461, 0.23725244123479902]]",0.1931297683062892,False,vbgmm,4.396800994873047
23,2,0,2,153,"[0.5514111328170487, 5.431414256617407, 4.047384121302285]","[[0.006532475883832268, -0.011911020611436172, -0.014109502244732668], [-0.011911020611436174, 0.02998231625388812, -0.007656476220666609], [-0.01410950224473267, -0.00765647622066661, 0.5065401434463578]]",0.17017692788789512,False,vbgmm,4.342490196228027
23,3,0,3,195,"[0.8992272571954667, 4.380907212138674, 5.470754202997306]","[[0.004621362327557859, -0.009326370552424253, -0.00031542902458013756], [-0.009326370552424251, 0.05190994201850925, -0.04097638462796935], [-0.00031542902458013794, -0.04097638462796934, 0.11101797624658019]]",0.19381759538795645,False,vbgmm,4.691270112991333
23,4,0,4,76,"[0.6536698027500328, 5.204181755978797, 2.1543194013671045]","[[0.019399908925333633, -0.04509200855385227, -0.003135213872930972], [-0.04509200855385228, 0.1168603357557217, -0.058608438589779654], [-0.003135213872930972, -0.05860843858977965, 1.2483788841575674]]",0.0658484344999235,False,vbgmm,3.9001097679138184
23,5,1,0,62,"[0.5995490757875643, 2.208361242872294, 1.0307541249147951]","[[0.02127463967644712, -0.025543579075557054, 0.032701308960231115], [-0.02554357907555705, 0.21653479894092026, -0.09238354523309011], [0.03270130896023111, -0.09238354523309011, 2.2671868605096477]]",0.19977703105893993,False,vbgmm,3.7275502681732178
23,6,1,1,74,"[0.5043257975502724, 2.696370289418807, 3.224487088557733]","[[0.00912858157858474, -0.0005709925055568712, -0.01986418123474994], [-0.0005709925055568712, 0.05500984770863844, -0.0007621275530576179], [-0.01986418123474994, -0.0007621275530576179, 0.4801884311349189]]",0.21679013634919347,False,vbgmm,3.963158130645752
23,7,1,2,110,"[0.6239945766898859, 1.9008259980823663, 3.4661165443962134]","[[0.019504672829543955, -0.010005420147055955, -0.008669913312617456], [-0.010005420147055957, 0.05765506473096669, -0.012009223548321768], [-0.008669913312617458, -0.01200922354832177, 0.2742355416312916]]",0.28145065212852916,False,vbgmm,3.9685065746307373
23,8,1,3,127,"[0.3453762420681527, 2.384425635710164, 2.8729216524005867]","[[0.0017285383943416398, -0.0010476489230784884, -0.003005989123310907], [-0.0010476489230784884, 0.310744888221071, -0.18663160926398328], [-0.0030059891233109076, -0.1866316092639833, 1.2711174015237867]]",0.3019821804633375,False,vbgmm,3.96586537361145
23,9,2,0,91,"[0.9094323228162491, 5.651368823879732, 5.697903212567315]","[[0.005001266883961824, -8.863109449831384e-05, -0.0005361636299961923], [-8.863109449831386e-05, 0.0018228187635065001, -2.693738572595487e-05], [-0.0005361636299961923, -2.693738572595487e-05, 0.015769906255642594]]",0.2898278161215512,False,vbgmm,3.926267385482788
23,10,2,1,62,"[0.9648992245698561, 5.546822849615462, 5.932595641897858]","[[0.0013070597332712696, -0.00015524755510408698, 0.0002515319722394115], [-0.000155247555104087, 0.00787015181678438, -0.0008594342400098244], [0.00025153197223941147, -0.0008594342400098244, 0.0029687314252006347]]",0.18926616059842766,False,vbgmm,3.6855006217956543
23,11,2,2,105,"[0.7588693360043394, 5.604093392376488, 5.912338642962127]","[[0.010782234984867453, -0.002729444845303095, -0.0008171987121590305], [-0.002729444845303095, 0.00501085966883847, 0.0003711795416318472], [-0.0008171987121590306, 0.00037117954163184725, 0.004431496005352597]]",0.35781285249096845,False,vbgmm,4.081341743469238
23,12,2,3,49,"[0.9126073278715134, 5.422010328336234, 5.8283999156327235]","[[0.004115805434659687, -0.0018769416640217868, -0.002289610022195227], [-0.001876941664021787, 0.015878624595002083, -0.008532737727506947], [-0.0022896100221952266, -0.008532737727506949, 0.011101956481168698]]",0.1630931707890527,False,vbgmm,3.715956211090088
23,13,3,0,109,"[0.7535350827096559, 2.1218171658328493, 5.521154965753168]","[[0.014011997909075322, -0.03118059925432818, 0.0065931995623025475], [-0.031180599254328183, 0.21472834691454082, -0.0195396347466057], [0.0065931995623025475, -0.019539634746605705, 0.11651920615242242]]",0.06786934099147762,False,vbgmm,3.9069018363952637
23,14,3,1,269,"[0.5114119168254793, 3.2273026217299536, 5.647730919815999]","[[0.009229031308372453, -0.017071349864707465, 0.0008020943731000521], [-0.017071349864707465, 0.1973200248467513, -0.03422331204139935], [0.0008020943731000524, -0.034223312041399355, 0.06561576209974164]]",0.14986598287307518,False,vbgmm,5.4490509033203125
23,15,3,2,85,"[0.49698682581451925, 3.7380892057473893, 3.175419068836512]","[[0.012445258920333926, -0.04045565058429731, 0.09154114971980543], [-0.04045565058429731, 0.22408169101186157, -0.28248061786588796], [0.09154114971980541, -0.28248061786588796, 2.6227767693674537]]",0.0712536217327691,False,vbgmm,4.022491216659546
23,16,3,3,317,"[0.349629566659217, 3.4022552591739044, 5.265579775391989]","[[0.0014695102290463128, -0.003960500968383795, 0.0009951780654943146], [-0.003960500968383795, 0.5888124989596373, -0.10176858746340181], [0.0009951780654943148, -0.10176858746340184, 0.16206730257851437]]",0.1827456957089001,False,vbgmm,5.693281650543213
23,17,3,4,272,"[0.36246613721541804, 4.4360439503438975, 4.449915369354989]","[[0.0022049732569249135, -0.008953865720655723, -0.0006501637701301697], [-0.008953865720655723, 0.1353890826146468, -0.03319194314646793], [-0.0006501637701301699, -0.03319194314646792, 0.5308974722351892]]",0.14780415966377855,False,vbgmm,5.472139835357666
23,18,3,5,282,"[0.37436645462176066, 4.293637263981717, 5.665138013991839]","[[0.003370652962188548, -0.014634391360906291, -0.0007305152242947243], [-0.014634391360906291, 0.13145277920439877, -0.0017919902385129846], [-0.0007305152242947246, -0.0017919902385129846, 0.0628992911663696]]",0.13340781820545064,False,vbgmm,5.6520421504974365
23,19,3,6,197,"[0.5328616296911873, 2.230790394904933, 4.956575664275856]","[[0.015584790558111296, 0.0067795435267220625, -0.02102146201251447], [0.006779543526722062, 0.25225495640359347, -0.08528555004295389], [-0.02102146201251447, -0.08528555004295388, 0.364295465032853]]",0.12025128872043563,False,vbgmm,4.678884029388428
23,20,3,7,220,"[0.4574167996285357, 3.460404210631143, 4.321705807404127]","[[0.007473726380392309, -0.005829208310577068, 0.02666770832574777], [-0.005829208310577071, 0.23847136731610383, 0.08034505450663346], [0.026667708325747767, 0.08034505450663347, 0.5429397190089469]]",0.12680209210411322,False,vbgmm,4.8101487159729
23,21,4,0,203,"[0.7779647937567867, 4.481338693255084, 4.818478366921654]","[[0.016858190066724746, -0.0439300647318978, -0.011036185847938057], [-0.04393006473189779, 0.13387950410977187, -0.026132495100720462], [-0.011036185847938055, -0.026132495100720462, 0.34232917168940735]]",0.10644836378131543,False,vbgmm,5.22879958152771
23,22,4,1,401,"[0.37655107035472357, 5.489753203844692, 5.522235398714829]","[[0.0026593928380328176, -0.003435743900325718, -0.0028201566626772138], [-0.0034357439003257183, 0.021604318935206302, 0.004060136646531155], [-0.0028201566626772138, 0.004060136646531154, 0.09617967333360215]]",0.16783230141722374,False,vbgmm,8.005419492721558
23,23,4,2,269,"[0.7941798021216537, 4.032834982306705, 5.690264755968961]","[[0.016112599044559514, -0.049042733013071736, 0.0015373013422233497], [-0.04904273301307174, 0.1954952624780389, -0.008261781406286507], [0.0015373013422233497, -0.008261781406286507, 0.04925650040522696]]",0.12285064554288382,False,vbgmm,5.7841410636901855
23,24,4,3,283,"[0.4621845032827522, 5.347789196980757, 4.510482031501337]","[[0.0071556957735005285, -0.017407129746242905, 0.005525157822361448], [-0.017407129746242905, 0.05513011204750803, -0.03940183945656454], [0.005525157822361448, -0.03940183945656454, 0.45365758238129256]]",0.13807038568816404,False,vbgmm,6.020418405532837
23,25,4,4,258,"[0.6339896157681868, 4.599339214345572, 4.998507193611828]","[[0.024143761830206605, -0.078219596009056, -0.009231106598236411], [-0.078219596009056, 0.2717826155517627, 0.018340221605623198], [-0.00923110659823641, 0.018340221605623194, 0.16865749382122572]]",0.1500851438736746,False,vbgmm,5.8318092823028564
23,26,4,5,224,"[0.6676507858535959, 4.7397801983036665, 3.2031508676973717]","[[0.027164990714107176, -0.07836921271266258, 0.03353514084656772], [-0.07836921271266256, 0.24991336109361648, -0.15796190630814563], [0.03353514084656771, -0.15796190630814563, 0.8618196791727756]]",0.09727423524944638,False,vbgmm,5.298602104187012
23,27,4,6,479,"[0.4797511464382888, 5.03684259897338, 5.7605073766798975]","[[0.009786501554329755, -0.0212026375201603, -0.0030657585039769], [-0.0212026375201603, 0.09485755880585613, 0.0018907848197990686], [-0.0030657585039769, 0.0018907848197990689, 0.029338843665755083]]",0.21743892444729182,False,vbgmm,9.643203973770142
23,28,6,0,716,"[0.7045692711075381, 5.603450558646193, 5.191458868330874]","[[0.020420223276761386, -0.002048728329901544, -0.016816807413188795], [-0.0020487283299015437, 0.004835476917144639, -0.0007996197042363581], [-0.016816807413188795, -0.0007996197042363581, 0.18855287527005452]]",0.19462068103831084,False,vbgmm,21.060463428497314
23,29,6,1,272,"[0.9370016385664551, 5.182068015053869, 4.134540487086278]","[[0.0021662400396972735, -0.001986531045064852, 0.002788191967010105], [-0.001986531045064852, 0.08710908669622763, -0.15724396373601335], [0.002788191967010105, -0.15724396373601335, 0.8087143185117227]]",0.08742857865418831,False,vbgmm,5.443341016769409
23,30,6,2,505,"[0.9226477112784491, 5.04038017228695, 5.5970245701817225]","[[0.00299188363394934, -0.0035568992945180324, -0.0006343776547403739], [-0.0035568992945180324, 0.12085263735107545, -0.04162813600112335], [-0.0006343776547403738, -0.04162813600112334, 0.0690813362236372]]",0.1399667270832556,False,vbgmm,9.722656726837158
23,31,6,3,388,"[0.8499508413636292, 5.362408169295898, 4.740584028443651]","[[0.006774965318666959, 0.0011658963299946334, 0.00758543095804419], [0.001165896329994633, 0.033402129145331874, -0.04696743873417988], [0.00758543095804419, -0.04696743873417988, 0.34311908681726777]]",0.13460066517848593,False,vbgmm,7.760707139968872
23,32,6,4,371,"[0.682894762914524, 5.472371910637968, 3.9201058398547644]","[[0.013570812627465489, -0.006623664224446896, -0.09214122100583208], [-0.006623664224446896, 0.019602478017470875, -0.02005735038090284], [-0.09214122100583208, -0.02005735038090284, 1.3158936187773742]]",0.10229770390925666,False,vbgmm,6.795645236968994
23,33,6,5,651,"[0.7152238783339482, 5.391399459682723, 5.756178625366939]","[[0.019689106386670797, -0.012489048846750287, -0.0016546459324536507], [-0.012489048846750287, 0.030081871539478187, -0.005017983714729728], [-0.0016546459324536511, -0.005017983714729728, 0.02757128958454838]]",0.17823689604936543,False,vbgmm,17.180386066436768
23,34,6,6,519,"[0.7060591523431774, 5.130699662817749, 5.500566607182092]","[[0.014467877383933677, -0.027358680966741395, -0.004011286411806186], [-0.027358680966741395, 0.07896149709958883, -0.027108833992796712], [-0.004011286411806185, -0.02710883399279672, 0.09562500557378133]]",0.16284874808713712,False,vbgmm,10.948915719985962
23,35,7,0,269,"[0.3831975534432446, 5.112050521787046, 4.5588518851362165]","[[0.003442281269882804, -0.013033198884693526, -0.002728226521599026], [-0.013033198884693524, 0.08539291456593757, -0.018588601691783856], [-0.002728226521599026, -0.018588601691783856, 0.3793305911975587]]",0.1442142161683733,False,vbgmm,5.42094087600708
23,36,7,1,360,"[0.686254287737198, 3.824487291323573, 5.512594698130183]","[[0.021785306308055603, -0.07501042881799308, 0.00573151603119748], [-0.07501042881799308, 0.3293831940128169, -0.05722814021550824], [0.005731516031197479, -0.05722814021550824, 0.12110937411991331]]",0.18867594686864042,False,vbgmm,6.59050989151001
