n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sub_id
0.8571233374201518,140.1536638224156,0.0281683768430897,2.0130533548116407,2.816069597408301,0.2270247936248779,0.4231495857238769,0.6097819805145264,0.780958890914917,0.9370040893554688,1.0796444416046145,1.2099530696868896,1.3289759159088137,8
0.35805001,196.35285288,334.86018909,2.6,2.8,0.2307818,0.3096292,0.35771322,0.39953923,0.43667722,0.46969986,0.4996636,0.52696395,4
0.7066905311138352,28.09026232321254,0.0462760709678082,2.8256908332323807,2.77469980498939,0.7686693668365479,2.1256983280181885,3.029905080795288,3.5038559436798096,3.777372121810913,3.9741642475128174,4.126348495483398,4.255231857299805,22
1.0,298.36405552,392.72473572,2.0,2.0,0.04723239,0.07245541,0.09342623,0.09678006,0.10764718,0.11511707,0.1208837,0.13028765,11
0.52438951,77.89570618,83.99867249,2.22350311,2.51949024,0.49015355,1.18961477,1.61964011,1.83056879,1.96193409,2.06628609,2.14742517,2.21583796,20
0.84698868,212.27898491,298.58657605,2.4,2.2,0.10187101,0.15057373,0.19520998,0.23271751,0.2712381,0.30831623,0.34452462,0.37848735,4
0.48413311,118.78942437,84.34804344,2.2,2.3,0.36361623,0.75047326,1.0051501,1.1687031,1.291044,1.3882658,1.4666305,1.5351069,10
0.90362399,18.6873928,137.65443078,2.9,2.4,0.5763376,1.4883823,2.0922,2.4062083,2.5882022,2.7158482,2.8113067,2.8902833,20
0.50478745,259.09038761,263.24682931,2.5,2.2,0.14033794,0.18665695,0.23584652,0.27870154,0.31919336,0.35710502,0.3927884,0.42621493,4
0.4923284819429724,1.102379967302029,0.0081874407944954,2.89618087673997,2.143119929741884,1.2186903953552246,3.959855556488037,6.952146053314209,9.400291442871094,10.92923355102539,11.02142333984375,11.028335571289062,11.034065246582031,12
0.44668889,299.82464587,333.09039682,2.3,2.5,0.10742307,0.13024783,0.1525836,0.16126132,0.17416692,0.18753457,0.20008898,0.21147227,11
